imo,vessel_name,gross_tonnage,type,year_build,flag
9451044,ANGLO ALEXANDRIA,63940,Bulk Carrier,2011,United Kingdom (GBR)
9660566,ANGLO BARINTHUS,44013,Bulk Carrier,2013,United Kingdom (GBR)
9599133,ANGLO CYNOSURE,51905,Bulk Carrier,2012,United Kingdom (GBR)
9490480,ANGLO JESSICA,64100,Bulk Carrier,2010,United Kingdom (GBR)
9490492,ANGLO MARIE LOUISE,64100,Bulk Carrier,2011,United Kingdom (GBR)
9520833,ANGLO MARIMAR,52259,Bulk Carrier,2011,United Kingdom (GBR)
9660578,ANGLO RED,44013,Bulk Carrier,2013,United Kingdom (GBR)
9448059,ANGLO SAXON,64977,Bulk Carrier,2010,United Kingdom (GBR)
9530955,ANGY R,22733,Bulk Carrier,2011,Bahamas (BHS)
9861213,ANHUI,24332,Bulk Carrier,2019,Panama (PAN)
9500584,ANIMA,31784,Bulk Carrier,2011,Cyprus (CYP)
9554030,ANITA N,33044,Bulk Carrier,2010,Marshall Islands (MHL)
9701310,ANNA G.,43291,Bulk Carrier,2014,Marshall Islands (MHL)
9622679,ANNA MARIA,44332,Bulk Carrier,2012,Greece (GRC)
9853711,ANNABEL L,94973,Bulk Carrier,2019,Panama (PAN)
9514406,ANNA-META,31758,Bulk Carrier,2010,Cayman Islands (CYM)
9593294,ANNE,31540,Bulk Carrier,2011,Singapore (SGP)
9544152,ANNE METTE BULKER,23950,Bulk Carrier,2012,Denmark (DIS) (DIS)
9514054,ANNIKA N,31540,Bulk Carrier,2011,Marshall Islands (MHL)
9511430,ANNOU G.O.,47984,Bulk Carrier,2011,Marshall Islands (MHL)
9423073,ANNOU MAX,91374,Bulk Carrier,2011,Marshall Islands (MHL)
9791949,ANSAC COLUMBIA,23306,Bulk Carrier,2017,Singapore (SGP)
9810769,ANSAC GREEN RIVER,21198,Bulk Carrier,2018,Panama (PAN)
9706334,ANSAC PHOENIX,17019,Bulk Carrier,2014,"Hong Kong, China (HKG)"
9619737,ANSAC PRIDE,22863,Bulk Carrier,2013,"Hong Kong, China (HKG)"
9634359,ANSHUN,13625,Bulk Carrier,2012,Not Known
9851347,ANSHUN,24332,Bulk Carrier,2019,Panama (PAN)
9696412,ANTARES,44074,Bulk Carrier,2015,Marshall Islands (MHL)
9737072,ANTE TOPIC,34905,Bulk Carrier,2017,Marshall Islands (MHL)
9537381,ANTERO,32987,Bulk Carrier,2011,Marshall Islands (MHL)
9473078,ANTHEIA,13965,Bulk Carrier,2010,Malta (MLT)
9587441,ANTHEMIS,51225,Bulk Carrier,2011,Liberia (LBR)
9597991,ANTIGONI,20846,Bulk Carrier,2011,Liberia (LBR)
9588512,ANTIGONI B,32983,Bulk Carrier,2011,Marshall Islands (MHL)
9512587,ANTIGUA,11251,Cement Carrier,2012,Panama (PAN)
9600657,ANTIPAROS,44252,Bulk Carrier,2013,Liberia (LBR)
9476460,ANTONELLA LEMBO,51255,Bulk Carrier,2011,Italy (ITA)
9591088,ANTONIA S,45263,Bulk Carrier,2014,Liberia (LBR)
9696917,ANTONIE OLDENDORFF,53723,Self-Discharging Bulk Carrier,2015,Liberia (LBR)
9591753,ANTWERPIA,44113,Bulk Carrier,2012,Marshall Islands (MHL)
9730268,ANYA,34206,Bulk Carrier,2017,Cyprus (CYP)
9873319,AOI MARU NO. 33,2532,Aggregates Carrier,2019,Japan (JPN)
9789180,AOI MARU NO. 88,2473,Aggregates Carrier,2016,Japan (JPN)
9802401,AOKI MARU NO. 5,498,Aggregates Carrier,2017,Japan (JPN)
9560003,AOLI 5,15599,Bulk Carrier,2011,"Hong Kong, China (HKG)"
9728215,AOM BIANCA,43016,Bulk Carrier,2017,Singapore (SGP)
9414888,AOM ELENA,58100,Bulk Carrier,2010,Malta (MLT)
9870460,AOM FEDERICA,44397,Bulk Carrier,2020,Singapore (SGP)
9623702,AOM GAIA,43022,Bulk Carrier,2014,Singapore (SGP)
9622552,AOM GEORGINA,43022,Bulk Carrier,2014,Singapore (SGP)
9760005,AOM MARTA,93722,Bulk Carrier,2019,Panama (PAN)
9881366,AOM SOPHIE II,43496,Bulk Carrier,2020,Panama (PAN)
9852793,AOM SVEVA,43484,Bulk Carrier,2019,Singapore (SGP)
9764960,AOTEAROA CHIEF,8745,Cement Carrier,2016,New Zealand (NZL)
9511258,AP ARGOSY,43717,Bulk Carrier,2012,Croatia (HRV)
9475777,AP ASTAREA,31598,Bulk Carrier,2012,Marshall Islands (MHL)
9694684,AP DUBRAVA,25494,Bulk Carrier,2015,Marshall Islands (MHL)
9511246,AP JADRAN,43717,Bulk Carrier,2012,Croatia (HRV)
9694696,AP REVELIN,25494,Bulk Carrier,2016,Marshall Islands (MHL)
9556404,AP SLANO,31598,Bulk Carrier,2012,Marshall Islands (MHL)
9652131,AP STON,31598,Bulk Carrier,2012,Marshall Islands (MHL)
9746798,APEX,36452,Bulk Carrier,2017,Marshall Islands (MHL)
9806330,APEX VOYAGER,23232,Bulk Carrier,2019,Panama (PAN)
9487615,APHRODITE L,44262,Bulk Carrier,2011,Liberia (LBR)
9450832,APHRODITE M,23456,Bulk Carrier,2011,Marshall Islands (MHL)
9680944,APINYA NAREE,15198,Cement Carrier,2014,Singapore (SGP)
9613410,APIRADEE NAREE,33032,Bulk Carrier,2012,Singapore (SGP)
9491393,APJ JAI,32987,Bulk Carrier,2011,Panama (PAN)
9491408,APJ SHIRIN,32987,Bulk Carrier,2012,Panama (PAN)
9561875,APOGEE SPIRIT,17986,Bulk Carrier,2011,Panama (PAN)
9626376,APOGEE WONDER,22662,Bulk Carrier,2012,Liberia (LBR)
9828924,APOLLON,44132,Bulk Carrier,2018,Marshall Islands (MHL)
9646663,APOLLON,41605,Bulk Carrier,2017,Liberia (LBR)
9718234,APOLLONIUS,94027,Bulk Carrier,2016,Marshall Islands (MHL)
9646704,APPALOOSA,24247,Bulk Carrier,2013,Marshall Islands (MHL)
9767041,APRILIA,24184,Bulk Carrier,2017,Bahamas (BHS)
9478767,AQUA ATLANTIC,31240,Bulk Carrier,2010,Bahamas (BHS)
9446465,AQUA BONANZA,90424,Bulk Carrier,2010,Liberia (LBR)
9590852,AQUA CRYSTAL,92752,Bulk Carrier,2011,Liberia (LBR)
9567099,AQUA HONOR,91971,Bulk Carrier,2012,"Hong Kong, China (HKG)"
9567104,AQUA SPLENDOR,91971,Bulk Carrier,2012,"Hong Kong, China (HKG)"
9502582,AQUA VENTURE,94710,Bulk Carrier,2010,"Hong Kong, China (HKG)"
9501497,AQUA VISION,94710,Bulk Carrier,2011,"Hong Kong, China (HKG)"
9881378,AQUABEAUTY,43376,Bulk Carrier,2020,Singapore (SGP)
9469675,AQUADIVA,93360,Bulk Carrier,2010,Greece (GRC)
9453743,AQUAENNA,91971,Bulk Carrier,2011,Liberia (LBR)
9592800,AQUAEXPLORER,92884,Bulk Carrier,2012,Liberia (LBR)
9426427,AQUAFORTUNE,91499,Bulk Carrier,2011,Liberia (LBR)
9757010,AQUAGEMINI,34323,Bulk Carrier,2016,Liberia (LBR)
9764087,AQUAGRACE,43004,Bulk Carrier,2017,Panama (PAN)
9536155,AQUAHAHA,93789,Bulk Carrier,2012,Liberia (LBR)
9765598,AQUALEO,35615,Bulk Carrier,2018,Liberia (LBR)
9765603,AQUALIBRA,35615,Bulk Carrier,2018,Liberia (LBR)
9591739,AQUAMARIE,92865,Bulk Carrier,2012,Liberia (LBR)
9844241,AQUAMARINE STAR,23740,Bulk Carrier,2019,Panama (PAN)
9597666,AQUAMARINE SW,22866,Bulk Carrier,2012,Panama (PAN)
9618812,AQUANAVIGATOR,93597,Bulk Carrier,2011,Liberia (LBR)
9757022,AQUAPISCES,34323,Bulk Carrier,2016,Malta (MLT)
9713416,AQUAPROSPER,34830,Bulk Carrier,2015,Liberia (LBR)
9585106,AQUARANGE,93733,Bulk Carrier,2011,Liberia (LBR)
9634438,AQUARIUS,31754,Bulk Carrier,2013,Marshall Islands (MHL)
9878371,AQUARIUS CONFIDENCE,36000,Bulk Carrier,2020,Marshall Islands (MHL)
9626572,AQUARIUS HONOR,33032,Bulk Carrier,2011,Panama (PAN)
9764013,AQUARIUS 77,22303,Bulk Carrier,2016,Philippines (PHL)
9618824,AQUASALWADOR,93597,Bulk Carrier,2012,Liberia (LBR)
9482940,AQUASURFER,92921,Bulk Carrier,2013,Liberia (LBR)
9446453,AQUATAINE,92756,Bulk Carrier,2010,Liberia (LBR)
9757034,AQUATAURUS,34323,Bulk Carrier,2017,Liberia (LBR)
9537848,AQUATONKA,93789,Bulk Carrier,2012,Liberia (LBR)
9469699,AQUAVICTORY,93360,Bulk Carrier,2010,Liberia (LBR)
9846108,AQUAVITA AIM,43310,Bulk Carrier,2019,Philippines (PHL)
9846110,AQUAVITA AIR,43310,Bulk Carrier,2020,Philippines (PHL)
9855551,AQUAVITA SEA,43968,Bulk Carrier,2020,Philippines (PHL)
9855513,AQUAVITA SKY,43968,Bulk Carrier,2019,Philippines (PHL)
9855563,AQUAVITA SOL,43968,Bulk Carrier,2020,Panama (PAN)
9855501,AQUAVITA SUN,43968,Bulk Carrier,2019,Philippines (PHL)
9825520,AQUILA OCEAN,43325,Bulk Carrier,2018,Singapore (SGP)
9611278,AQUITANIA,24166,Bulk Carrier,2012,Singapore (SGP)
9700122,ARABELLA,36353,Bulk Carrier,2015,Malta (MLT)
9729556,ARAGONA,35884,Bulk Carrier,2015,Liberia (LBR)
9551686,ARAGONIT,32987,Bulk Carrier,2012,Portugal (MAR) (PMD)
9593359,ARAMIS,31541,Bulk Carrier,2012,Marshall Islands (MHL)
9882994,ARAUCARIA,23232,Bulk Carrier,2020,Singapore (SGP)
9640401,ARAWANA,20954,Bulk Carrier,2012,Tuvalu (TUV)
9635999,ARCADIA,32839,Bulk Carrier,2012,Liberia (LBR)
9675626,ARCADIA SALUTE,50628,Bulk Carrier,2014,Panama (PAN)
9617478,ARCHAGELOS GABRIEL,33044,Bulk Carrier,2011,Malta (MLT)
9828948,ARCHON,44132,Bulk Carrier,2018,Marshall Islands (MHL)
9646699,ARDENNES,24247,Bulk Carrier,2013,Marshall Islands (MHL)
9758765,AREQUIPA QUEEN,30598,Bulk Carrier,2016,Vanuatu (VUT)
9789893,ARETI.GR,34187,Bulk Carrier,2017,Panama (PAN)
9469924,ARGENTINA,91407,Bulk Carrier,2010,Marshall Islands (MHL)
9459371,ARGO B,22402,Bulk Carrier,2010,Marshall Islands (MHL)
9583897,ARGO I,20809,Bulk Carrier,2010,Panama (PAN)
9758430,ARGO WIND,43036,Bulk Carrier,2017,Panama (PAN)
9717694,ARGONAUT,44034,Bulk Carrier,2016,Marshall Islands (MHL)
9554676,ARIADNE,33044,Bulk Carrier,2010,Liberia (LBR)
9721877,ARIADNE,107553,Bulk Carrier,2016,Panama (PAN)
9828297,ARIANA,44043,Bulk Carrier,2019,Bahamas (BHS)
9720847,ARIES CONFIDENCE,35824,Bulk Carrier,2018,Liberia (LBR)
9881146,ARIES SAKURA,25012,Bulk Carrier,2020,Panama (PAN)
9545065,ARIETTA,22400,Bulk Carrier,2012,Malta (MLT)
9554664,ARIETTA A,33044,Bulk Carrier,2011,Liberia (LBR)
9727479,ARIETTA LILY,43006,Bulk Carrier,2017,Panama (PAN)
9510369,ARISTIDIS,43024,Bulk Carrier,2013,Cyprus (CYP)
9875109,ARISTON BULKER,23277,Bulk Carrier,2020,Panama (PAN)
9571416,ARISTOS II,22927,Bulk Carrier,2011,Liberia (LBR)
9843766,ARISTOTELES GRAECIA,44095,Bulk Carrier,2020,Cyprus (CYP)
9592733,ARIZONA,33044,Bulk Carrier,2010,Liberia (LBR)
9590797,ARKADIA,33958,Bulk Carrier,2012,Finland (FIN)
9486142,ARKAS,34554,Bulk Carrier,2012,Liberia (LBR)
9561801,ARKI,17986,Bulk Carrier,2011,Panama (PAN)
9649536,ARKLOW SPIRIT,22868,Bulk Carrier,2013,Ireland (IRL)
9649548,ARKLOW SPRAY,22868,Bulk Carrier,2014,Ireland (IRL)
9708033,ARMIA KRAJOWA,25278,Bulk Carrier,2016,Liberia (LBR)
9638496,ARMONIA,33188,Bulk Carrier,2013,Marshall Islands (MHL)
9752151,ARMONIA A,44095,Bulk Carrier,2018,Marshall Islands (MHL)
9758868,ARMONIA.GR,34778,Bulk Carrier,2016,Panama (PAN)
9514418,ARNICA,31759,Bulk Carrier,2010,Liberia (LBR)
9589138,AROUZU,43013,Bulk Carrier,2012,Panama (PAN)
9636278,ARPEGGIO,42608,Bulk Carrier,2013,Panama (PAN)
9827413,ARRIBA,44114,Bulk Carrier,2019,Bahamas (BHS)
9522934,ARRILAH-I,22691,Bulk Carrier,2011,Liberia (LBR)
9718739,ARSINOE,44855,Bulk Carrier,2015,Cyprus (CYP)
9860673,ARTEMIS BULKER,35832,Bulk Carrier,2020,Marshall Islands (MHL)
9830991,ARTEMIS I,44071,Bulk Carrier,2019,Marshall Islands (MHL)
9762364,ARTEMISSIO,35752,Bulk Carrier,2017,Barbados (BRB)
9595034,ARTVIN,44635,Bulk Carrier,2011,Malta (MLT)
9481659,ARUN,62271,Bulk Carrier,2012,Cyprus (CYP)
9635406,ARUNA ECE,32715,Bulk Carrier,2012,Marshall Islands (MHL)
9635391,ARUNA HULYA,32715,Bulk Carrier,2012,Marshall Islands (MHL)
9637296,ARUNA ISMAIL,32715,Bulk Carrier,2013,Marshall Islands (MHL)
9854698,ARVIK I,22700,Bulk Carrier,2020,Canada (CAN)
9624043,ARVIKA,31538,Bulk Carrier,2012,Liberia (LBR)
9485887,AS ELBIA,23443,Bulk Carrier,2011,Liberia (LBR)
9485899,AS ELENIA,23443,Bulk Carrier,2011,Liberia (LBR)
9594389,ASAHI MARU,23264,Bulk Carrier,2011,Panama (PAN)
9747766,ASAHI MARU,46982,Bulk Carrier,2017,Japan (JPN)
9597408,ASAHI OCEAN,19819,Bulk Carrier,2013,Panama (PAN)
9461805,ASALI,33338,Bulk Carrier,2010,Cyprus (CYP)
9481697,ASHOK,62271,Bulk Carrier,2012,Cyprus (CYP)
9747297,ASIA CONFIDENCE,44135,Bulk Carrier,2017,Marshall Islands (MHL)
9632600,ASIA EMERALD I,32839,Bulk Carrier,2011,Singapore (SGP)
9530670,ASIA EMERALD II,33045,Bulk Carrier,2010,Singapore (SGP)
9530682,ASIA EMERALD III,33045,Bulk Carrier,2010,Singapore (SGP)
9632612,ASIA EMERALD IV,32839,Bulk Carrier,2012,Singapore (SGP)
9543885,ASIA OPAL,43881,Bulk Carrier,2011,Singapore (SGP)
9502752,ASIA PEARL I,22402,Bulk Carrier,2010,Singapore (SGP)
9502776,ASIA PEARL III,22402,Bulk Carrier,2010,Singapore (SGP)
9502788,ASIA PEARL V,22402,Bulk Carrier,2010,Singapore (SGP)
9502790,ASIA PEARL VI,22402,Bulk Carrier,2011,Singapore (SGP)
9669378,ASIA RUBY I,36427,Bulk Carrier,2014,Singapore (SGP)
9669380,ASIA RUBY II,36354,Bulk Carrier,2014,Singapore (SGP)
9669392,ASIA RUBY III,36354,Bulk Carrier,2014,Singapore (SGP)
9669407,ASIA RUBY IV,36354,Bulk Carrier,2014,Singapore (SGP)
9637430,ASIA SPIRIT,22402,Bulk Carrier,2012,"Hong Kong, China (HKG)"
9331749,ASIA ZIRCON I,32578,Bulk Carrier,2011,Singapore (SGP)
9446520,ASIAN BLOSSOM,92756,Bulk Carrier,2010,Panama (PAN)
9474656,ASIAN CHAMPION,33035,Bulk Carrier,2012,Singapore (SGP)
9724996,ASIAN MAJESTY,35336,Bulk Carrier,2016,Singapore (SGP)
9725029,ASIAN PRIDE,35336,Bulk Carrier,2017,Singapore (SGP)
9725017,ASIAN PROMINENCE,35336,Bulk Carrier,2017,Singapore (SGP)
9725005,ASIAN SUMMIT,35336,Bulk Carrier,2017,Singapore (SGP)
9474668,ASIAN TRIUMPH,33035,Bulk Carrier,2012,Singapore (SGP)
9541813,ASIATIC,34456,Bulk Carrier,2012,Greece (GRC)
9848649,ASKIO,35752,Bulk Carrier,2020,Barbados (BRB)
9494187,ASL ERA,32296,Bulk Carrier,2014,Marshall Islands (MHL)
9500687,ASL FORTUNE,32309,Bulk Carrier,2012,Panama (PAN)
9662423,ASL LUNA,22852,Bulk Carrier,2013,Marshall Islands (MHL)
9519303,ASL MERCURY,32987,Bulk Carrier,2010,Liberia (LBR)
9758363,ASL SYMPHONY,32378,Bulk Carrier,2016,Marshall Islands (MHL)
9693408,ASPASIA B,44192,Bulk Carrier,2016,Liberia (LBR)
9658771,ASPRI,21203,Bulk Carrier,2014,Panama (PAN)
9552343,ASTAKOS,33090,Bulk Carrier,2012,Malta (MLT)
9600645,ASTARTE,44252,Bulk Carrier,2013,Marshall Islands (MHL)
9729908,ASTERION,44043,Bulk Carrier,2017,Liberia (LBR)
9855862,ASTON,36551,Bulk Carrier,2020,Marshall Islands (MHL)
9808675,ASTON TRADER,25189,Bulk Carrier,2017,Philippines (PHL)
9663635,ASTORIA,35812,Bulk Carrier,2013,Liberia (LBR)
9845972,ASTORIA HARMONY,24331,Bulk Carrier,2018,Panama (PAN)
9611802,ASTRA CENTAURUS,34837,Bulk Carrier,2012,Marshall Islands (MHL)
9476290,ASTRA N,31572,Bulk Carrier,2010,Marshall Islands (MHL)
9611814,ASTRA PERSEUS,34837,Bulk Carrier,2012,Marshall Islands (MHL)
9632856,ASTREA,44000,Bulk Carrier,2020,Liberia (LBR)
9705366,ASTREA,43007,Bulk Carrier,2015,Marshall Islands (MHL)
9646730,ASTURCON,24247,Bulk Carrier,2014,Marshall Islands (MHL)
9550670,ATACAMA QUEEN,30655,Bulk Carrier,2011,Panama (PAN)
9770608,ATAGOSAN,123088,Ore Carrier,2019,Panama (PAN)
9658886,ATALANDI,41882,Bulk Carrier,2014,Greece (GRC)
9494113,ATALANTA,43024,Bulk Carrier,2010,Greece (GRC)
9849784,ATALANTI.GR,34542,Bulk Carrier,2019,Marshall Islands (MHL)
9643611,ATAYAL ACE,9991,Bulk Carrier,2013,Panama (PAN)
9607590,ATAYAL BRAVE,9988,Bulk Carrier,2012,Panama (PAN)
9606974,ATAYAL MARINER,9991,Bulk Carrier,2012,Panama (PAN)
9606962,ATAYAL STAR,9991,Bulk Carrier,2012,Panama (PAN)
9656175,ATENI,48014,Bulk Carrier,2014,Malta (MLT)
9583770,ATHANASIA C,44600,Bulk Carrier,2012,Marshall Islands (MHL)
9437103,ATHANASSIOS G.O.,47984,Bulk Carrier,2011,Marshall Islands (MHL)
9426726,ATHENA,33997,Bulk Carrier,2011,Marshall Islands (MHL)
9592719,ATHINA CARRAS,44190,Bulk Carrier,2012,Greece (GRC)
9487627,ATHINA L,44262,Bulk Carrier,2011,Liberia (LBR)
9583213,ATHINOULA,43022,Bulk Carrier,2012,Marshall Islands (MHL)
9761334,ATHOS,32478,Bulk Carrier,2016,Barbados (BRB)
9579339,ATILLA,23204,Bulk Carrier,2011,Malta (MLT)
9880879,ATLANTIC BEAR,108944,Bulk Carrier,2020,Marshall Islands (MHL)
9832494,ATLANTIC BUENAVISTA,22669,Bulk Carrier,2019,Panama (PAN)
9674799,ATLANTIC BULKER,21718,Bulk Carrier,2014,Panama (PAN)
9553024,ATLANTIC CLOVER,21192,Bulk Carrier,2011,Panama (PAN)
9874600,ATLANTIC DRAGON,109731,Bulk Carrier,2020,Marshall Islands (MHL)
9611589,ATLANTIC DREAM,20218,Bulk Carrier,2011,Singapore (SGP)
9691503,ATLANTIC EAGLE,17019,Bulk Carrier,2014,Panama (PAN)
9558244,ATLANTIC ELM,32376,Bulk Carrier,2012,Malta (MLT)
9561887,ATLANTIC EMBLEM,17986,Bulk Carrier,2011,Panama (PAN)
9668269,ATLANTIC FAIRY,17597,Bulk Carrier,2013,Panama (PAN)
9536844,ATLANTIC GLORY,21290,Bulk Carrier,2011,Marshall Islands (MHL)
9700873,ATLANTIC ISLAND,34810,Bulk Carrier,2014,Panama (PAN)
9494747,ATLANTIC LAUREL,20243,Bulk Carrier,2012,Panama (PAN)
9880867,ATLANTIC LION,108944,Bulk Carrier,2020,Marshall Islands (MHL)
9767558,ATLANTIC MANZANILLO,35832,Bulk Carrier,2016,Singapore (SGP)
9578799,ATLANTIC MERIDA,33010,Bulk Carrier,2012,Singapore (SGP)
9578775,ATLANTIC MEXICO,33010,Bulk Carrier,2011,Singapore (SGP)
9782326,ATLANTIC MONTERREY,35832,Bulk Carrier,2017,Singapore (SGP)
9531650,ATLANTIC OASIS,21290,Bulk Carrier,2011,Panama (PAN)
9865233,ATLANTIC PRISM,24332,Bulk Carrier,2019,Panama (PAN)
9611577,ATLANTIC PROGRESS,20218,Bulk Carrier,2011,Singapore (SGP)
9682899,ATLANTIC RAINBOW,17019,Bulk Carrier,2014,Panama (PAN)
9628245,ATLANTIC RUBY,21441,Bulk Carrier,2012,Panama (PAN)
9783980,ATLANTIC SAMURAI,43061,Bulk Carrier,2019,Marshall Islands (MHL)
9660126,ATLANTIC SPIRIT,22434,Bulk Carrier,2013,"Hong Kong, China (HKG)"
9815977,ATLANTIC STAR,22668,Bulk Carrier,2018,Marshall Islands (MHL)
9874612,ATLANTIC TIGER,109731,Bulk Carrier,2020,Marshall Islands (MHL)
9659921,ATLANTIC TRAMP,17597,Bulk Carrier,2013,Panama (PAN)
9628257,ATLANTIC VENUS,21441,Bulk Carrier,2012,Panama (PAN)
9544736,ATLANTIS DISCOVERY,22683,Bulk Carrier,2010,Marshall Islands (MHL)
9620994,ATLANTIS TRADE,24196,Bulk Carrier,2013,Cyprus (CYP)
9594444,ATLANTIS UNITY,19943,Bulk Carrier,2012,Marshall Islands (MHL)
9705122,ATLAS,36317,Bulk Carrier,2017,Cyprus (CYP)
9642368,ATLAS,41091,Bulk Carrier,2012,Liberia (LBR)
9605073,ATROMITOS L,17027,Bulk Carrier,2012,Marshall Islands (MHL)
9668879,ATROTOS HERACLES,43007,Bulk Carrier,2014,Panama (PAN)
9423360,ATTALIA,42929,Bulk Carrier,2010,Marshall Islands (MHL)
9729350,ATTIKI SB,34345,Bulk Carrier,2015,Cyprus (CYP)
9592783,ATTIKOS,92884,Bulk Carrier,2012,Liberia (LBR)
9783954,AUDACITY,43084,Bulk Carrier,2018,Liberia (LBR)
9597422,AUDREY SW,19819,Bulk Carrier,2014,Panama (PAN)
9692686,AUGUST OLDENDORFF,34425,Bulk Carrier,2015,Portugal (MAR) (PMD)
9880013,AUGUSTA TRADER,25163,Bulk Carrier,2020,Philippines (PHL)
9632806,AUSONE,33032,Bulk Carrier,2012,Marshall Islands (MHL)
9624457,AUSTRALIA MARU,93074,Bulk Carrier,2012,Panama (PAN)
9554705,AUTAI,15673,Bulk Carrier,2011,Panama (PAN)
9353670,AUZONIA,32661,Bulk Carrier,2012,Liberia (LBR)
9585728,AVALON,44113,Bulk Carrier,2011,Marshall Islands (MHL)
9493963,AVENTICUM,32297,Bulk Carrier,2010,Switzerland (CHE)
9859014,AVICL ATERMIS,44120,Bulk Carrier,2019,Marshall Islands (MHL)
9592745,AVIONA,33044,Bulk Carrier,2011,Liberia (LBR)
9859791,AVRA,34518,Bulk Carrier,2020,Marshall Islands (MHL)
9569932,AVRA I,32984,Bulk Carrier,2010,Greece (GRC)
9755866,AVRA.GR,21547,Bulk Carrier,2016,Panama (PAN)
9489510,AWOBASAN MARU,119788,Ore Carrier,2013,Japan (JPN)
9706542,AXIOS,44113,Bulk Carrier,2017,Marshall Islands (MHL)
9700354,AYE EVOLUTION,31882,Bulk Carrier,2014,Liberia (LBR)
9815886,AZALEA,5997,Cement Carrier,2017,Panama (PAN)
9650793,AZALEA WAVE,50626,Bulk Carrier,2013,Liberia (LBR)
9432361,AZAO,32637,Bulk Carrier,2012,Algeria (DZA)
9646742,AZTECA,24247,Bulk Carrier,2014,Marshall Islands (MHL)
9681467,AZUL BRISA,107051,Bulk Carrier,2014,Japan (JPN)
9883821,AZUL HARMONY,108020,Bulk Carrier,2020,Singapore (SGP)
9595412,AZUL HORIZONTE,106372,Bulk Carrier,2012,Liberia (LBR)
9446556,AZUL SINFONIA,92756,Bulk Carrier,2011,Panama (PAN)
9858292,BABITONGA,43067,Bulk Carrier,2019,Panama (PAN)
9478846,BABY CASSIOPEIA,61150,Bulk Carrier,2012,Panama (PAN)
9478822,BABY HERCULES,61150,Bulk Carrier,2011,Panama (PAN)
9461453,BACCO,42917,Bulk Carrier,2011,Belgium (BEL)
9639517,BACON,107478,Bulk Carrier,2013,Malta (MLT)
9781035,BAHIA BLANCA,43110,Bulk Carrier,2017,Panama (PAN)
9660516,BAHRI ARASCO,43894,Bulk Carrier,2013,Saudi Arabia (SAU)
9660530,BAHRI BULK,43894,Bulk Carrier,2014,Saudi Arabia (SAU)
9660528,BAHRI GRAIN,43894,Bulk Carrier,2014,Saudi Arabia (SAU)
9660554,BAHRI TRADER,43894,Bulk Carrier,2014,Saudi Arabia (SAU)
9660542,BAHRI WAFI,43894,Bulk Carrier,2014,Saudi Arabia (SAU)
9584578,BAI MEI 8,19940,Bulk Carrier,2010,Not Known
9639892,BAIE COMEAU,24430,Self-Discharging Bulk Carrier,2013,Canada (CAN)
9601027,BAIE ST. PAUL,24430,Self-Discharging Bulk Carrier,2012,Canada (CAN)
9597020,BALI,44229,Bulk Carrier,2012,Malta (MLT)
9825532,BALOS,43380,Bulk Carrier,2018,Bahamas (BHS)
9810757,BALTIC ACE,21188,Bulk Carrier,2018,Panama (PAN)
9469259,BALTIC BEAR,91373,Bulk Carrier,2010,Marshall Islands (MHL)
9450741,BALTIC BREEZE,23456,Bulk Carrier,2010,Liberia (LBR)
9450727,BALTIC COVE,23456,Bulk Carrier,2010,Liberia (LBR)
9397248,BALTIC FOX,19831,Bulk Carrier,2010,Marshall Islands (MHL)
9721932,BALTIC HORNET,36353,Bulk Carrier,2014,Marshall Islands (MHL)
9514121,BALTIC K,31572,Bulk Carrier,2012,Panama (PAN)
9593464,BALTIC LION,93290,Bulk Carrier,2012,Marshall Islands (MHL)
9729489,BALTIC MANTIS,36353,Bulk Carrier,2015,Marshall Islands (MHL)
9590620,BALTIC PEARL,24196,Bulk Carrier,2014,Liberia (LBR)
9729477,BALTIC SCORPION,36353,Bulk Carrier,2015,Marshall Islands (MHL)
9722015,BALTIC WASP,36353,Bulk Carrier,2015,Marshall Islands (MHL)
9492335,BALTIC WOLF,91373,Bulk Carrier,2010,Marshall Islands (MHL)
9866639,BAMBOO STAR,23232,Bulk Carrier,2019,Marshall Islands (MHL)
9793844,BANGLAR ARJAN,25818,Bulk Carrier,2018,Bangladesh (BGD)
9793820,BANGLAR JOYJATRA,25818,Bulk Carrier,2018,Bangladesh (BGD)
9793832,BANGLAR SAMRIDDHI,25818,Bulk Carrier,2018,Bangladesh (BGD)
9477270,BANSUI,29104,Bulk Carrier,2012,Panama (PAN)
9604287,BAO AN LING,28780,Bulk Carrier,2014,China Peoples's Republic (CHN)
9604251,BAO CHEN LING,28714,Bulk Carrier,2015,China Peoples's Republic (CHN)
9617234,BAO DA LING,28714,Bulk Carrier,2015,China Peoples's Republic (CHN)
9617260,BAO DE LING,28714,Bulk Carrier,2015,China Peoples's Republic (CHN)
9491202,BAO EXPRESS,33044,Bulk Carrier,2010,Liberia (LBR)
9563536,BAO FENG,33286,Bulk Carrier,2011,Liberia (LBR)
9609835,BAO FLOURISH,33037,Bulk Carrier,2012,"Hong Kong, China (HKG)"
9419462,BAO FU,132537,Ore Carrier,2010,Panama (PAN)
9586708,BAO GRAND,32839,Bulk Carrier,2010,Liberia (LBR)
9604304,BAO GUANG LING,28714,Bulk Carrier,2015,China Peoples's Republic (CHN)
8671439,BAO HANG 11,15579,Bulk Carrier,2011,China Peoples's Republic (CHN)
8670784,BAO HANG 12,15579,Bulk Carrier,2011,China Peoples's Republic (CHN)
