imo,vessel_name,gross_tonnage,type,year_build,flag
9451898,GLOVIS COUGAR,60404,Vehicles Carrier,2012,Korea (Republic of) (KOR)
9476721,GLOVIS COUNTESS,60213,Vehicles Carrier,2010,Marshall Islands (MHL)
9651101,GLOVIS COURAGE,59060,Vehicles Carrier,2013,Marshall Islands (MHL)
9706994,GLOVIS CROWN,59968,Vehicles Carrier,2014,Marshall Islands (MHL)
9707003,GLOVIS CRYSTAL,59760,Vehicles Carrier,2015,Marshall Islands (MHL)
9798399,GLOVIS SAFETY,72269,Vehicles Carrier,2017,Marshall Islands (MHL)
9736810,GLOVIS SIGMA,71177,Vehicles Carrier,2016,Bahamas (BHS)
9749582,GLOVIS SIRIUS,65697,Vehicles Carrier,2016,Marshall Islands (MHL)
9798404,GLOVIS SKY,72269,Vehicles Carrier,2017,Marshall Islands (MHL)
9445409,GLOVIS SOLOMON,72635,Vehicles Carrier,2011,Korea (Republic of) (KOR)
9798387,GLOVIS SONIC,72269,Vehicles Carrier,2017,Marshall Islands (MHL)
9674165,GLOVIS SPIRIT,64650,Vehicles Carrier,2013,Marshall Islands (MHL)
9702431,GLOVIS SPLENDOR,64751,Vehicles Carrier,2014,Marshall Islands (MHL)
9749594,GLOVIS SPRING,65697,Vehicles Carrier,2016,Marshall Islands (MHL)
9736808,GLOVIS STAR,71177,Vehicles Carrier,2016,Bahamas (BHS)
9749570,GLOVIS STELLA,65697,Vehicles Carrier,2016,Marshall Islands (MHL)
9702417,GLOVIS SUMMIT,64546,Vehicles Carrier,2014,Marshall Islands (MHL)
9749568,GLOVIS SUN,65697,Vehicles Carrier,2015,Marshall Islands (MHL)
9798416,GLOVIS SUNLIGHT,72269,Vehicles Carrier,2017,Marshall Islands (MHL)
9702405,GLOVIS SUNRISE,64546,Vehicles Carrier,2014,Marshall Islands (MHL)
9674189,GLOVIS SUPERIOR,64650,Vehicles Carrier,2013,Marshall Islands (MHL)
9674177,GLOVIS SUPREME,64650,Vehicles Carrier,2013,Marshall Islands (MHL)
9702429,GLOVIS SYMPHONY,64546,Vehicles Carrier,2014,Marshall Islands (MHL)
9775816,GOLDEN RAY,71178,Vehicles Carrier,2017,Marshall Islands (MHL)
9357315,GOLIATH LEADER,57692,Vehicles Carrier,2008,Bahamas (BHS)
9701140,GOODWOOD,59516,Vehicles Carrier,2014,Liberia (LBR)
9188245,GOTHIA SEAWAYS,21005,Ro-Ro Cargo Ship,2000,Lithuania (LTU)
9806225,GOULPHAR,299,Ro-Ro Cargo Ship,2017,France (FRA)
9357303,GRACEFUL LEADER,57692,Vehicles Carrier,2007,Bahamas (BHS)
9604914,GRACIOUS ACE,59583,Vehicles Carrier,2012,Liberia (LBR)
9382097,GRAL. SAN MARTIN,40619,Vehicles Carrier,2009,Cyprus (CYP)
9218014,GRAN CANARIA CAR,9600,Vehicles Carrier,2001,Portugal (MAR) (PMD)
9279331,GRAND AURORA,59217,Vehicles Carrier,2004,Panama (PAN)
9227900,GRAND BENELUX,37712,Vehicles Carrier,2001,Italy (ITA)
9340570,GRAND CHAMPION,59217,Vehicles Carrier,2008,Panama (PAN)
9303182,GRAND COSMO,59217,Vehicles Carrier,2006,Panama (PAN)
9355238,GRAND DAHLIA,59217,Vehicles Carrier,2009,Panama (PAN)
9303223,GRAND DIAMOND,59217,Vehicles Carrier,2007,Panama (PAN)
9279329,GRAND DOLPHIN,59217,Vehicles Carrier,2004,Panama (PAN)
9303170,GRAND DUKE,59217,Vehicles Carrier,2005,Panama (PAN)
9267663,GRAND EAGLE,58947,Vehicles Carrier,2003,Panama (PAN)
9339806,GRAND HERO,59217,Vehicles Carrier,2007,Panama (PAN)
9355240,GRAND LEGACY,59217,Vehicles Carrier,2009,Panama (PAN)
9228306,GRAND MARK,57350,Vehicles Carrier,2000,Panama (PAN)
9247584,GRAND MERCURY,58947,Vehicles Carrier,2002,Panama (PAN)
9303209,GRAND NEPTUNE,59217,Vehicles Carrier,2006,Panama (PAN)
9303194,GRAND ORION,59217,Vehicles Carrier,2006,Panama (PAN)
9284776,GRAND PAVO,59217,Vehicles Carrier,2005,Panama (PAN)
9339844,GRAND PEARL,59217,Vehicles Carrier,2008,Panama (PAN)
9284764,GRAND PHOENIX,59217,Vehicles Carrier,2005,Panama (PAN)
